energy_per_atom,energy_above_hull,total_magnetization,spacegroup_number,crystal_system,HOMO_character,HOMO_energy,LUMO_character,LUMO_energy,gap_AO,MagpieData mean AtomicWeight,MagpieData mean CovalentRadius,vpa,gap_expt
-6.250190184848486,0.000390244141406,0.0,197,7,2,-0.338381,2,-0.338381,0.0,87.89069090909089,97.45454545454545,15.856243783455243,3.25
-6.094336318333332,0.0,0.0,14,2,2,-0.338381,2,-0.338381,0.0,36.28404444444445,84.0,14.081376040231739,5.27
-14.350048868333333,0.0,0.0,12,2,2,-0.197497,2,-0.197497,0.0,73.7808,119.5,24.693383125177263,1.45
-14.4914370675,0.0,0.0,55,3,2,-0.197497,2,-0.197497,0.0,74.16106666666667,119.33333333333333,25.192592978502685,1.1
-3.151241393333331,0.000769172222223,0.0,166,5,2,-0.267904,2,-0.149882,0.11802199999999999,108.81631333333333,132.66666666666666,37.72528742292721,1.5
-6.996305618333334,0.0,0.0,136,4,2,-0.338381,2,-0.338381,0.0,34.8796,84.0,9.334043879715589,5.54
-11.446736846666667,0.0,0.0,12,2,2,-0.20608,2,-0.20608,0.0,51.806881000000004,113.5,22.555420057016676,0.95
-4.882144105500001,0.0,0.0,14,2,2,-0.261676,2,-0.261676,0.0,75.207,116.2,25.878950185993517,2.4
-4.8813997425,0.0,0.0,62,3,2,-0.261676,2,-0.149882,0.11179400000000003,52.3525,112.5,21.962351447886913,1.8
-10.37073738888889,0.00010686972222100001,0.0,7,2,2,-0.261676,2,-0.261676,0.0,45.589999999999996,110.0,26.577839113081396,3.71
-4.511172757499999,0.0,0.0,62,3,2,-0.245806,2,-0.149882,0.09592400000000001,75.8,120.0,24.854480153987478,1.22
-4.450939352083334,0.0,0.0,14,2,2,-0.245806,2,-0.245806,0.0,76.85333333333334,120.0,31.005871331350093,2.38
-3.634148555192307,0.0,0.0010364,61,3,2,-0.197497,2,-0.197497,0.0,103.33932307692308,119.46153846153847,31.397310327945185,2.47
-3.754156378846153,0.0,0.009485799999999,61,3,2,-0.20608,1,-0.205137,0.0009429999999999994,96.57811723076924,117.61538461538461,28.765933334977817,3.26
-10.637514720833332,0.0,0.0,14,2,2,-0.338381,1,-0.166465,0.17191599999999999,70.16293333333333,102.33333333333333,11.376381614199502,5.55
-22.213491783333335,0.0,0.0,164,5,2,-0.261676,1,-0.166465,0.09521100000000002,80.87333333333333,128.33333333333334,23.15722098393303,2.9
-18.68718625375,0.0,0.0,11,2,2,-0.261676,2,-0.261676,0.0,68.67125,122.5,20.992905474120512,2.85
-26.15645825,0.0,0.0,164,5,2,-0.245806,1,-0.166465,0.079341,112.13666666666666,138.33333333333334,26.247773342779382,2.2
-3.21811063,0.0,0.0010234,12,2,2,-0.261676,1,-0.205137,0.056539000000000006,91.16565333333332,114.53333333333333,28.612215478194692,3.26
-25.160224347666666,0.0,0.0,15,2,2,-0.226594,1,-0.205137,0.021456999999999976,103.90365333333334,118.93333333333334,30.000458388669163,2.8
-1.662405962499999,0.0,0.0,139,4,1,-0.205137,1,-0.205137,0.0,140.247,126.0,31.738315869464007,2.6
-2.023291951666669,0.0,0.0,36,3,2,-0.295334,1,-0.205137,0.09019699999999997,120.13266666666668,124.0,34.54563909146737,3.59
-21.241047114166665,0.0,0.0,62,3,2,-0.32038,1,-0.205137,0.11524299999999998,90.49866666666667,112.0,28.30774786888784,4.45
-1.3604090299999991,0.0,0.0,139,4,1,-0.205137,1,-0.205137,0.0,163.747235,135.5,37.83028695405868,2.37
-3.26387400375,0.0,0.0,62,3,2,-0.338381,1,-0.205137,0.13324399999999997,108.2947,99.0,16.69678512811979,2.21
-4.112753571000002,0.0,0.0,2,1,2,-0.261676,2,-0.261676,0.0,65.5517524,110.8,23.66294941114314,2.6
-2.599074805,0.0,1e-07,216,7,2,-0.261676,1,-0.205137,0.056539000000000006,116.3275,118.5,26.189143735826732,2.1
-32.07660409,0.0,0.0,154,5,2,-0.245806,1,-0.205137,0.04066899999999998,139.775,126.0,27.938097726855165,0.07
-37.582652025,0.0,0.0,216,7,2,-0.226594,1,-0.205137,0.021456999999999976,164.095,135.0,35.61077608648568,0.15
-8.83540783375,0.0,0.0,206,7,4,-0.272677,4,-0.272677,0.0,75.57176799999999,116.4,14.569900003254528,5.42
-20.349370451333336,0.0,0.0,11,2,2,-0.261676,2,-0.261676,0.0,85.211128,139.8,23.401728946775613,0.5
-23.06471171,0.0,0.0,225,7,2,-0.266297,2,-0.266297,0.0,89.46851,131.5,14.306491456478474,1.9
-5.682929209090909,0.0,0.0005038,2,1,2,-0.32038,1,-0.290497,0.029882999999999993,48.21656363636364,96.0,18.939675677598817,4.62
-7.44740884861111,0.000517584166668,0.0009369,176,6,2,-0.338381,2,-0.338381,0.0,29.186727,82.27777777777777,13.098586449074133,5.39
-3.9284885835714283,0.0,0.0,227,7,2,-0.261676,2,-0.261676,0.0,79.78371428571428,119.42857142857143,23.455055876381,2.0
-22.268751251428572,0.0,0.0,82,4,2,-0.245806,2,-0.245806,0.0,106.58085714285714,128.0,29.467661574277034,0.6
-6.066513488,0.0,0.0,206,7,2,-0.338381,1,-0.290497,0.04788399999999998,55.52683999999999,96.4,13.174492897705445,2.8
-14.595410443,0.0,0.0,141,4,2,-0.261676,2,-0.261676,0.0,65.1662,119.8,24.04971027997645,2.0
-5.873388262727272,0.0,0.0,56,3,2,-0.338381,1,-0.290497,0.04788399999999998,45.413799999999995,89.63636363636364,13.892241008499212,2.97
-18.305059758333336,0.0,0.0,169,6,2,-0.245806,2,-0.245806,0.0,93.30319999999999,128.8,29.84597378579141,1.2
-5.812924793125,0.0,0.0,2,1,2,-0.295334,1,-0.290497,0.00483699999999998,52.7327,96.45833333333333,19.7474592285166,4.22
-24.189687638214284,0.0,0.0,58,3,2,-0.226594,2,-0.226594,0.0,120.29599999999998,140.28571428571428,33.17724733524991,0.55
-14.883376320714286,0.0,0.0,216,7,2,-0.261676,2,-0.261676,0.0,67.03415714285714,121.07142857142857,23.02407402995431,1.76
-24.54976464357143,0.0,0.0,5,2,2,-0.226594,2,-0.226594,0.0,121.62558571428572,139.92857142857142,36.0798207855923,0.47
-5.26692541874999,0.0,0.0,194,6,3,-0.298706,1,-0.290497,0.008209000000000022,63.67124999999999,104.75,14.785184551452456,4.2
-24.06834301375,0.0,0.0,122,4,2,-0.226594,2,-0.226594,0.0,119.47155,140.75,34.04640501914536,0.93
-19.03157049,0.0,0.0,216,7,2,-0.197497,2,-0.197497,0.0,94.8698,130.5,28.472138027136992,0.43
-4.459365861249999,0.0,0.0,12,2,2,-0.261676,2,-0.261676,0.0,87.061475,120.0,24.135822447251275,1.5
-4.2672448,0.0,3.2800000000000004e-05,82,4,3,-0.202272,3,-0.202272,0.0,80.9777142857143,124.85714285714286,26.7500053090009,1.3
-12.99822689,0.0,0.0,122,4,3,-0.202272,3,-0.202272,0.0,60.6235,121.0,21.191786307714644,1.5
-2.800257489736842,0.0,0.0006166,2,1,2,-0.261676,2,-0.261676,0.0,99.40015789473686,116.10526315789474,27.186511918549716,2.54
-15.9713711925,0.0,0.0,186,6,2,-0.266297,2,-0.266297,0.0,64.41235,106.5,15.646882383589862,2.1
-16.148606945,0.0,0.0,216,7,2,-0.20608,2,-0.20608,0.0,72.895881,124.5,25.724008065729485,1.5
-11.104074381666665,0.0,0.0,82,4,2,-0.261676,2,-0.261676,0.0,45.67529366666667,111.5,24.81753486442714,3.12
-15.98967065,0.0,0.0,58,3,2,-0.261676,2,-0.261676,0.0,73.44149999999999,123.5,24.784890438611942,2.07
-24.38047473,0.0,0.0,216,7,2,-0.185623,2,-0.185623,0.0,118.289,140.5,36.482407972015025,0.22
-4.3851547449999995,0.0,0.0,12,2,2,-0.261676,2,-0.261676,0.0,70.81275,120.0,25.850384930377455,1.8
-4.463126224374999,0.0,0.0005392999999990001,12,2,2,-0.261676,2,-0.261676,0.0,65.256375,117.75,25.545183140487715,1.8
-4.038460803125,0.0009088218055550001,0.001363399999999,12,2,2,-0.245806,2,-0.245806,0.0,94.26025,127.5,29.371753101566384,1.35
-19.1218018175,0.0,0.0,194,6,2,-0.245806,2,-0.245806,0.0,96.889,131.0,30.820151984410547,1.32
-23.31188797208333,0.0,0.0,62,3,2,-0.261676,2,-0.261676,0.0,85.449,117.0,16.888574706054133,0.9
-27.418099894583335,0.0,0.0,62,3,2,-0.245806,2,-0.245806,0.0,116.71233333333333,127.0,19.872522340341103,0.9
-4.964265505999999,0.0,20.0,160,5,2,-0.261676,2,-0.261676,0.0,46.59086228571429,140.77142857142857,30.098237228151987,2.3
-4.119092936857143,0.0,0.0020487,160,5,2,-0.261676,2,-0.261676,0.0,47.78422857142857,138.82857142857142,29.37712005871516,3.1
-7.432778117179487,0.000529730512819,0.001137,5,2,2,-0.338381,2,-0.338381,0.0,20.444421323076924,98.3076923076923,14.31173255868076,6.89
-4.832077940217391,0.0,0.0051756,36,3,3,-0.304738,3,-0.304738,0.0,49.98593560869565,96.82608695652173,18.091826965750194,2.65
-5.666190484296875,0.0,3e-07,14,2,2,-0.261676,2,-0.261676,0.0,47.128209999999996,131.5,26.56303252715969,1.77
-4.219093732173914,0.0,0.0,12,2,2,-0.245806,2,-0.180198,0.065608,120.71825217391304,136.95652173913044,30.652874259212034,0.47
-2.849144075595238,0.0,0.0021512,14,2,2,-0.226594,1,-0.204228,0.022365999999999997,97.9740857142857,158.28571428571428,37.45840984331018,1.93
-12.619109103055557,0.0,0.0,62,3,2,-0.261676,1,-0.204228,0.05744800000000003,60.40995555555555,139.77777777777777,26.52190477990081,2.75
-3.156666976388888,0.0,0.0,62,3,2,-0.245806,1,-0.204228,0.041578000000000004,81.25217777777777,146.44444444444446,29.600006664451346,2.36
-2.8164347175,0.00010100129629600001,0.0002252,62,3,2,-0.226594,1,-0.204228,0.022365999999999997,102.86995555555556,154.44444444444446,37.068322970085354,2.26
-7.523672961153846,0.0,6e-07,14,2,2,-0.338381,2,-0.338381,0.0,31.404255692307693,104.0,13.464150285371675,2.46
-4.073257994375,0.0,0.000118899999999,15,2,3,-0.202272,3,-0.202272,0.0,68.72263333333332,135.33333333333334,27.367958440200578,1.72
-5.996821729500001,0.0,56.0000389,12,2,2,-0.245806,2,-0.245806,0.0,89.79044,143.73333333333332,29.13152986363589,1.33
-4.642275152727273,0.0,0.0007997,15,2,2,-0.261676,2,-0.261676,0.0,56.64241818181818,129.27272727272728,28.782192566355693,2.85
-7.047157997352942,0.0009076026688230001,0.002325599999999,5,2,2,-0.338381,2,-0.338381,0.0,28.101917647058826,93.76470588235294,13.442512252786123,5.38
-3.903611343863636,0.0,5.6500000000000025e-05,14,2,2,-0.245806,2,-0.245806,0.0,74.04492036363636,133.8181818181818,30.808367951376294,2.25
-3.829298333333333,0.00014496600000100002,0.0,5,2,2,-0.261676,2,-0.261676,0.0,72.11777333333333,125.46666666666667,26.40236647492834,2.64
-5.563589257894737,0.0,0.0028977,12,2,3,-0.202272,3,-0.202272,0.0,67.40457263157894,139.31578947368422,21.236581049249644,2.43
-4.232792630294114,0.0,0.0,14,2,2,-0.245806,2,-0.245806,0.0,70.0208168235294,130.05882352941177,29.87497228123271,2.2
-3.844888540625,0.0,1e-06,15,2,2,-0.245806,2,-0.245806,0.0,83.68990000000001,141.41666666666666,30.371837101782422,1.64
-3.945517011041666,0.0,0.0889422,15,2,3,-0.202272,3,-0.202272,0.0,79.99638333333333,140.33333333333334,30.527536125349105,1.68
-5.279837635666666,0.0,0.0001818,55,3,2,-0.261676,2,-0.261676,0.0,59.20750266666667,136.2,26.672247356532818,2.2
-8.44945492117647,0.0008599386764710001,0.014995,139,4,2,-0.338381,3,-0.17001,0.168371,38.80014941176471,115.29411764705883,13.523675648114766,3.05
-4.614402710227273,0.0,20.0744521,130,4,2,-0.245806,2,-0.245806,0.0,76.75587681818182,140.27272727272728,32.20177633291218,2.0
-4.695371919687499,0.0,20.0000011,118,4,2,-0.245806,2,-0.245806,0.0,70.960580625,145.5,29.66333744429007,1.7
-6.846138006470588,0.0,0.0009335,62,3,2,-0.338381,2,-0.245806,0.09257499999999999,35.531176470588235,98.82352941176471,16.028472598924616,3.3
-5.4204759425,0.0,0.0021318,70,3,3,-0.202272,1,-0.172056,0.03021600000000002,45.3636225,140.25,27.370079554763322,2.82
-4.97523418,0.0,0.0019968,70,3,3,-0.202272,1,-0.172056,0.03021600000000002,68.8111225,147.75,30.326713862095854,2.14
-4.44809615375,0.0,0.0027082,11,2,2,-0.261676,2,-0.261676,0.0,54.299616375,133.625,27.75788124412032,2.63
-8.287026703611112,0.0,0.0,189,6,1,-0.233471,1,-0.233471,0.0,22.78958833333333,69.66666666666667,12.020856775542887,5.71
-7.938075023333333,0.0,0.0,225,7,2,-0.261676,1,-0.088815,0.17286100000000001,36.75386666666667,170.33333333333334,33.95902569497368,2.1
-3.159488603333333,0.0,0.0,225,7,2,-0.245806,1,-0.088815,0.156991,52.385533333333335,175.33333333333334,37.62959095046483,1.8
-5.202225175833333,0.0,0.0014881999999990002,5,2,4,-0.21776,4,-0.21776,0.0,42.913260333333334,129.41666666666666,29.11473400387555,2.59
-4.163261848888889,0.0,0.0013092,2,1,2,-0.261676,2,-0.261676,0.0,79.89997088888889,137.44444444444446,29.013762215911754,2.75
-4.599645605882353,0.0,5.3e-05,14,2,2,-0.261676,2,-0.261676,0.0,58.73509411764706,126.52941176470588,28.90567343307501,2.3
-10.040530097142856,0.0,1.0,148,5,3,-0.182464,3,-0.182464,0.0,67.43664489795918,103.42857142857143,12.849918886935592,0.33
-13.706588776666665,0.0,0.0,225,7,2,-0.226594,1,-0.088815,0.13777899999999998,68.59886666666667,181.33333333333334,45.65170903709287,1.9
-2.622683842222219,0.0,0.0,14,2,2,-0.267904,2,-0.226594,0.041309999999999986,107.46926888888889,153.11111111111111,43.48087946224111,1.38
-5.151748867222222,0.0,0.0029062,132,4,3,-0.202272,1,-0.172056,0.03021600000000002,42.37951111111111,138.88888888888889,22.139318884170596,2.04
-5.031729399999991,0.0,0.0,70,3,2,-0.261676,3,-0.204634,0.05704200000000001,45.6582875,140.5,26.342900063651303,1.85
-5.26371410375,0.0,0.0021901,70,3,3,-0.204634,3,-0.202272,0.002362000000000003,40.1180125,138.875,25.5925223993929,1.82
-3.936648953863637,0.0,0.0124275,130,4,2,-0.245806,2,-0.245806,0.0,77.70514545454544,138.72727272727272,31.9217858911266,1.71
-2.997599203,0.0,0.0,72,3,2,-0.226594,1,-0.222725,0.0038689999999999836,79.75532,160.8,35.69169323786678,3.0
-7.496384770500001,0.0,0.0046447,160,5,2,-0.338381,2,-0.338381,0.0,18.880395,93.75,13.585849334010934,6.89
-7.19739878881579,0.0,6.840000000000001e-05,14,2,2,-0.338381,2,-0.338381,0.0,23.35552105263158,96.47368421052632,14.435493499861115,3.47
-4.001818682333334,0.0,0.0002801,125,4,2,-0.245806,2,-0.245806,0.0,75.20631128533333,143.46666666666667,32.21550662026648,2.2
-4.946977444411765,0.0,2.72e-05,9,2,2,-0.245806,2,-0.245806,0.0,73.32878,139.76470588235293,29.88263498632015,1.53
-4.799865286428571,0.0,0.001642,15,2,4,-0.21776,4,-0.21776,0.0,48.14415,134.64285714285714,29.192219185991895,2.2
-5.697338194411764,0.0,0.0012173,9,2,2,-0.261676,2,-0.261676,0.0,53.342780000000005,130.76470588235293,26.33257544910868,2.21
-5.156986675588236,0.0,8.280000000000002e-05,9,2,2,-0.245806,2,-0.245806,0.0,83.68660352941176,140.47058823529412,29.614860017933132,1.45
-5.330110987678571,0.0,0.0039978,15,2,2,-0.261676,2,-0.261676,0.0,33.75241821428572,119.78571428571429,25.943637315904176,1.61
-4.259429073333333,0.0,0.000246199999999,29,3,2,-0.245806,2,-0.245806,0.0,61.926107047619055,133.33333333333334,30.962620818979488,2.0
-4.129257309722224,0.0,0.0,218,7,2,-0.261676,2,-0.261676,0.0,39.699244444444446,150.22222222222223,29.071712167213345,0.8
-3.783732412916666,0.0,0.0,218,7,2,-0.245806,2,-0.245806,0.0,60.541466666666665,156.88888888888889,32.80007259366071,0.64
-2.95585891590909,0.0,0.0,186,6,2,-0.226594,1,-0.204228,0.022365999999999997,77.94552727272728,174.0,40.71367135809704,2.51
-4.3193373725,0.0,0.0,121,4,2,-0.261676,2,-0.261676,0.0,51.75855775,127.5,23.54513714995276,3.02
-4.045220629375001,0.0,0.0,9,2,2,-0.245806,2,-0.197497,0.04830899999999999,67.98497499999999,140.5,32.12344436394889,1.62
-4.798361996111111,0.0,0.0008882,1,1,3,-0.304738,3,-0.304738,0.0,51.981974944444445,93.72222222222223,17.59883109471086,2.75
-4.374525208333334,0.0,0.0029606,14,2,2,-0.245806,2,-0.197497,0.04830899999999999,81.37115,149.5,33.09316463837698,2.26
-8.00912038265625,0.0,0.000252999999999,14,2,2,-0.338381,2,-0.338381,0.0,23.40468125,89.5,13.07428648962566,3.65
-21.067771605,0.0,0.0,166,5,2,-0.261676,2,-0.180198,0.08147800000000002,78.052175,140.25,27.248706386061876,0.86
-3.40235035,0.0,0.0,225,7,2,-0.295334,1,-0.088815,0.20651899999999998,59.501149999999996,161.5,35.75894835064599,7.6
-4.9621796499999995,0.0,2.0000014,125,4,2,-0.245806,2,-0.245806,0.0,82.50905,147.83333333333334,28.639060378754195,1.54
-8.260612165,0.0,1.2e-06,225,7,2,-0.32038,1,-0.088815,0.231565,37.27565,152.5,31.014527801672134,8.5
-5.934262079285714,0.0,13.9992447,11,2,4,-0.232773,4,-0.232773,0.0,56.32055714285714,134.28571428571428,28.383408745704802,1.89
-4.44685948,0.0,0.0,225,7,2,-0.415606,1,-0.088815,0.32679099999999994,29.0483516,130.0,18.702759347064404,10.3
-2.997680459999999,0.0,0.0,225,7,2,-0.267904,1,-0.088815,0.17908899999999997,83.001385,171.0,44.453493500722004,6.31
-4.866476067999999,0.0,0.0,1,1,2,-0.338381,2,-0.267904,0.07047700000000001,42.800194,108.0,17.53344468700437,3.83
-5.752468548,0.0,0.0096137,62,3,2,-0.338381,1,-0.290497,0.04788399999999998,50.51127,101.7,17.086722060134782,4.0
-4.224239143437501,0.0,0.0,15,2,2,-0.261676,2,-0.261676,0.0,54.511575,138.75,28.477329148902342,3.0
-3.8535053481249992,0.0,0.0,15,2,2,-0.245806,2,-0.245806,0.0,77.959075,146.25,32.259769328992064,2.68
-6.708565294166667,0.0,0.0003123,14,2,2,-0.338381,2,-0.338381,0.0,17.6747,100.83333333333333,13.570171259750147,6.32
-7.847464029722222,0.0,0.000310599999999,57,3,2,-0.338381,2,-0.245806,0.09257499999999999,37.09612444444444,95.94444444444444,15.070920994076621,3.46
-7.889900647499999,0.0,0.0001383,57,3,2,-0.338381,2,-0.226594,0.111787,42.500568888888886,97.94444444444444,15.411545560934732,3.52
-6.329205480624999,0.0,0.0007930999999990001,43,3,2,-0.338381,2,-0.338381,0.0,17.01069275,79.5,11.840294844695487,6.95
-4.206666757833333,0.0,0.143696599999999,144,5,2,-0.245806,2,-0.245806,0.0,61.3904124,134.0,31.09503341795216,2.08
-4.122011197812499,0.0,0.0,29,3,2,-0.245806,2,-0.245806,0.0,67.97900775,128.75,29.505332459206095,2.16
-16.43342724125,0.0,0.0,14,2,2,-0.185623,2,-0.185623,0.0,80.42915,171.0,38.632678211568646,0.9
-6.387564509583332,0.0,0.0011435,14,2,2,-0.338381,2,-0.338381,0.0,29.415291666666665,90.0,15.258675959092377,4.64
-14.662209707857143,0.0,0.0,7,2,2,-0.261676,2,-0.185623,0.07605300000000001,64.60130714285715,124.14285714285714,26.995039733795718,1.82
-12.8010312,0.0,0.0,15,2,2,-0.261676,2,-0.185623,0.07605300000000001,56.247075,138.0,29.873220862841276,1.6
-3.994612053124999,0.0,0.0,13,2,2,-0.245806,2,-0.185623,0.060182999999999987,79.694575,145.5,33.27461614161595,1.14
-15.9726665825,0.0,0.0,14,2,2,-0.261676,2,-0.261676,0.0,57.77488571428571,126.0,25.98274447585365,2.25
-5.79226353125,0.0,0.0018451,63,3,4,-0.21776,4,-0.21776,0.0,66.4530375,143.875,24.157029466984437,2.17
-3.9720669691666672,0.0,0.0683497,103,4,2,-0.245806,2,-0.245806,0.0,98.60914483333333,139.66666666666666,30.965742421682837,2.28
-8.369914569305557,0.0,4e-07,57,3,2,-0.338381,2,-0.226594,0.111787,57.17415222222222,98.94444444444444,14.83451880320957,4.06
-8.640023914000002,0.0,0.0,221,7,2,-0.338381,3,-0.182464,0.155917,53.608875999999995,114.2,12.75092400607338,3.5
-12.89454245375,0.0,0.0,11,2,2,-0.20608,2,-0.20608,0.0,57.161456,138.75,29.303045618340153,1.4
-5.895206235833334,0.0,0.0006737,63,3,3,-0.202272,3,-0.172896,0.029376000000000013,71.81289333333334,142.66666666666666,25.490793041099867,2.95
-7.9467334564062515,0.0,6.5e-06,33,3,2,-0.338381,2,-0.338381,0.0,24.74200775,100.0,13.515303597342617,3.8
-6.667040900500001,0.0,0.0053995,62,3,2,-0.338381,2,-0.226594,0.111787,47.920055000000005,106.5,18.45054780103737,3.8
-6.5687988521000005,0.0,0.0027981,142,4,2,-0.245806,3,-0.141085,0.10472100000000001,100.41976400000001,152.64,27.109276493222595,2.04
-20.3768479246875,0.0,0.0,62,3,2,-0.261676,1,-0.166465,0.09521100000000002,77.0782425,139.25,21.86620865040108,0.7
-7.866225337678571,0.0,40.0000679,33,3,2,-0.245806,2,-0.245806,0.0,74.66682642857143,132.14285714285714,21.384305091275028,1.6
-8.8191083645,0.0,0.0,164,5,2,-0.338381,3,-0.141085,0.197296,65.161828,122.4,16.356773217045408,5.4
-19.2266399765,0.0,2.4200000000000002e-05,62,3,2,-0.261676,3,-0.141085,0.12059100000000003,74.801188,145.8,25.209397630570916,2.77
-22.82714325275,0.0,0.0,122,4,2,-0.245806,3,-0.141085,0.10472100000000001,102.938188,154.8,28.27618000172701,1.97
-6.776733221964285,0.0,0.0109862,64,3,2,-0.245806,1,-0.222725,0.02308099999999999,76.15853428571428,129.71428571428572,21.403864401231367,3.4
-7.180818636250002,0.0,0.0,62,3,2,-0.261676,1,-0.162391,0.09928500000000001,66.1699925,139.25,22.136131920550564,2.01
-5.688485245,0.0,0.000393399999999,173,6,3,-0.202272,3,-0.202272,0.0,92.13520083333333,142.75,26.07769012041484,2.0
-23.6356617525,0.0,0.0,58,3,2,-0.245806,1,-0.155112,0.090694,106.544321,152.8,27.347668075502487,1.26
-5.756916062142856,0.0,1.1000000000000001e-05,220,7,3,-0.141085,3,-0.141085,0.0,132.44520142857144,167.57142857142858,32.65288554862878,0.43
-6.16634561875,0.0,0.0086572,92,4,2,-0.261676,2,-0.261676,0.0,72.05232533333333,136.93333333333334,25.490194678539623,2.07
-7.598027529200001,0.0,0.0002439,122,4,2,-0.261676,2,-0.185623,0.07605300000000001,64.3464248,116.2,18.453666110941104,2.6
-6.505227304099999,0.0,0.011636899999999001,110,4,2,-0.261676,2,-0.185623,0.07605300000000001,73.4295504,140.36,25.64341926855344,2.3
-11.171612194285714,0.0,1.5e-06,221,7,3,-0.141085,3,-0.141085,0.0,29.110210000000002,101.57142857142857,10.229747254773638,4.1
-6.8852715025,0.0,1.83e-05,129,4,3,-0.202272,1,-0.172056,0.03021600000000002,62.6289675,127.5,16.980301580423017,3.1
-6.68391434375,0.0,1.04e-05,129,4,3,-0.202272,1,-0.172056,0.03021600000000002,74.3527175,131.25,18.267821356347305,2.83
-14.288083576666667,0.000900947916667,0.0,185,6,2,-0.415606,3,-0.141085,0.274521,48.9751699,94.5,13.579744513319078,6.6
-14.742639420500002,0.0,0.0,14,2,2,-0.261676,2,-0.261676,0.0,60.964693999999994,128.8,23.323199585066106,2.5
-21.189518785,0.0,1e-07,225,7,2,-0.20608,3,-0.141085,0.06499500000000002,84.939616,157.0,27.907746062327487,0.54
-29.25578373,0.0,9.6e-06,225,7,2,-0.185623,3,-0.141085,0.04453800000000002,130.332735,173.0,35.32595052724266,0.8
-16.472339951666665,0.0,1.23e-05,141,4,2,-0.153293,2,-0.153293,0.0,65.02549,143.0,21.84155131387315,0.19
-9.901027112,0.0,2.8200000000000004e-05,12,2,2,-0.266297,3,-0.182464,0.08383300000000002,72.77322999999998,117.0,13.342307958564874,2.0
-5.797497605978261,0.0,3.1493994,14,2,2,-0.267904,2,-0.267904,0.0,46.972161739130435,91.78260869565217,16.026950509694007,3.58
-6.013969787500001,0.0,0.0001875,129,4,2,-0.197497,2,-0.197497,0.0,73.80161749999999,128.5,19.362414244806885,1.5
-4.342972118125,0.0,0.0003794,31,3,2,-0.261676,2,-0.261676,0.0,40.899125,117.5,21.91025687327858,3.1
-4.271065436875,0.0,0.0003141,31,3,2,-0.261676,2,-0.261676,0.0,46.657875,119.875,23.383730860279357,3.26
-5.804634323055556,0.0,0.0,5,2,3,-0.273634,3,-0.273634,0.0,42.82736666666667,98.33333333333333,9.252414884639647,2.3
-7.288769378125,0.0,1e-07,194,6,2,-0.149882,2,-0.149882,0.0,37.9755,124.5,16.07939261955731,1.1
-4.354258114375,0.0,8.99e-05,7,2,2,-0.261676,2,-0.261676,0.0,40.778999999999996,117.125,22.020945101522422,2.87
-17.043427615,0.0,0.0,225,7,2,-0.180198,1,-0.10554,0.074658,57.45085,133.0,18.72197353023166,0.7
-4.6432519840625,0.0,0.0,62,3,2,-0.261676,2,-0.261676,0.0,22.50709525,113.875,20.155625488648344,3.68
-5.839127057708332,0.0,0.0,206,7,2,-0.266297,1,-0.156478,0.109819,15.632052,116.0,10.363483372581108,2.9
-7.1890247790625,0.0,0.0,74,3,2,-0.136603,2,-0.136603,0.0,11.579783662499999,89.0625,7.6401997086698605,2.05
-4.5692398225,0.0,0.0,9,2,2,-0.261676,2,-0.197497,0.06417900000000001,36.498149999999995,114.25,19.852645915678213,1.6
-12.07441182,0.0,0.0,9,2,2,-0.245806,2,-0.197497,0.04830899999999999,59.94565,121.75,22.5149192785976,1.1
-6.39197159,0.0,0.0,127,4,2,-0.136603,2,-0.136603,0.0,9.8435,95.0,9.181074515248154,2.0
-5.5145565775000005,0.0,0.000274999999999,63,3,2,-0.32038,2,-0.180198,0.140182,76.87858,104.0,18.805950496233997,3.35
-4.504695224999999,0.0,0.0,166,5,2,-0.261676,2,-0.180198,0.08147800000000002,70.01285,121.5,21.350231934557613,0.11
-3.608829235,0.0,0.0,186,6,2,-0.295334,1,-0.10554,0.189794,43.4225,124.0,24.8361256015302,7.5
-3.992985308571428,0.0,1e-07,62,3,2,-0.197497,1,-0.141411,0.056086,39.71802,132.14285714285714,20.861507857570096,1.4
-6.369035581666666,0.000332748333334,1.0100000000000002e-05,2,1,2,-0.338381,2,-0.338381,0.0,29.693533333333335,92.33333333333333,11.56419135991238,4.28
-10.877417942,0.0,7.0000002,221,7,4,-0.232773,4,-0.232773,0.0,32.385764,83.8,10.268309740856754,1.5
-5.9453124850000005,0.0,0.0,225,7,2,-0.415606,1,-0.10554,0.31006599999999995,12.969701599999999,92.5,8.51107560207809,11.7
-6.087110001875,0.0,0.0,33,3,2,-0.338381,1,-0.328019,0.010361999999999982,27.1657,95.5,10.732636701311426,5.6
-4.579829011250001,0.0,0.0,33,3,2,-0.261676,2,-0.261676,0.0,35.198499999999996,115.0,19.990848560144048,3.76
-11.676721915625,0.0,0.0,33,3,2,-0.245806,2,-0.245806,0.0,58.646,122.5,23.38134841156587,3.13
-3.645618477499999,0.0,0.0,122,4,2,-0.226594,2,-0.226594,0.0,82.966,131.5,29.956721935360704,2.31
-3.138792105,0.0,0.0,186,6,2,-0.267904,1,-0.10554,0.16236399999999998,66.922735,133.5,32.597874242748915,5.62
-5.040410448000001,0.0008651204999980001,0.0,173,6,2,-0.338381,2,-0.267904,0.07047700000000001,36.368734,93.0,13.1047417289717,4.37
