,gap_expt,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO,mean_row,mean_group,mean_atomic_mass,mean_atomic_radius,mean_boiling_point,mean_melting_point,mean_MendeleevNumber,mean_AtomicWeight,mean_MeltingT,mean_CovalentRadius,mean_Electronegativity,mean_NsValence,mean_NpValence,MagpieData mean NdValence,mean_NfValence,mean_NValence,mean_NsUnfilled,mean_NpUnfilled,mean_NdUnfilled,mean_NfUnfilled,mean_NUnfilled,mean_GSvolume_pa,mean_GSbandgap,mean_GSmagmom,mean_SpaceGroupNumber
2842,0.0,3.0,26.0,-0.295049,3.0,26.0,-0.295049,0.0,2.473684210526316,13.947368421052632,23.106029962105264,0.8526315789473684,1115.7052631578947,599.9194736842105,77.26315789473684,23.106029962105264,599.9194736842105,87.6842105263158,2.8142105263157893,1.9473684210526316,2.9473684210526314,0.631578947368421,0.0,5.526315789473684,0.05263157894736842,2.1052631578947367,0.42105263157894735,0.0,2.5789473684210527,12.72228070175263,0.16273684210526315,0.22217503157894739,91.52631578947368
2843,0.0,3.0,26.0,-0.295049,3.0,26.0,-0.295049,0.0,2.8333333333333335,10.833333333333334,30.44632821333333,1.0666666666666667,1282.4333333333334,692.8783333333332,62.166666666666664,30.44632821333333,692.8783333333332,104.66666666666667,2.485,1.8333333333333333,2.0,2.0,0.0,5.833333333333333,0.16666666666666666,1.0,1.3333333333333333,0.0,2.5,13.00305555555,0.0,0.7035542666666667,120.5
2844,2.35,2.0,34.0,-0.245806,2.0,34.0,-0.245806,0.0,3.923076923076923,14.153846153846153,72.48559763692307,1.2346153846153844,1582.7692307692307,635.3830769230769,78.84615384615384,72.48559763692307,635.3830769230769,123.6923076923077,2.2438461538461536,1.9230769230769231,3.0,9.23076923076923,0.0,14.153846153846153,0.07692307692307693,2.5384615384615383,0.0,0.0,2.6153846153846154,24.95967948717692,0.5800769230769232,0.0,83.07692307692308
2845,4.9,2.0,8.0,-0.338381,2.0,34.0,-0.245806,0.09257499999999999,2.1666666666666665,11.0,23.327499106666664,0.7041666666666666,306.17,144.14166666666668,81.5,23.327499106666664,144.14166666666668,74.58333333333333,2.7724999999999995,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.0,6.0,0.3333333333333333,1.3333333333333333,0.0,0.0,1.6666666666666667,12.963194444441667,2.0964166666666664,0.0,75.91666666666667
2846,0.0,1.0,11.0,-0.103415,1.0,11.0,-0.103415,0.0,4.5,6.5,111.78988464,1.65,892.94,302.595,36.5,111.78988464,302.595,149.0,1.465,1.5,0.0,5.0,7.0,13.5,0.5,0.0,0.0,0.0,0.5,27.240459770100003,0.0,0.0,197.5
2847,4.25,2.0,8.0,-0.338381,1.0,49.0,-0.290497,0.04788399999999998,2.888888888888889,15.222222222222221,46.52324718222222,0.8972222222222221,356.27777777777777,166.9788888888889,83.61111111111111,46.52324718222222,166.9788888888889,92.0,3.035,1.9444444444444444,3.8333333333333335,2.7777777777777777,0.0,8.555555555555555,0.05555555555555555,1.8333333333333333,0.0,0.0,1.8888888888888888,18.601296296294446,0.23600000000000002,0.0,42.666666666666664
2848,4.0,2.0,8.0,-0.338381,1.0,49.0,-0.290497,0.04788399999999998,3.0,14.2,48.900416928,0.975,656.42,257.474,77.9,48.900416928,257.474,98.0,2.755,1.9,3.3,3.0,0.0,8.2,0.1,2.1,0.0,0.0,2.2,17.76599999999,0.09280000000000001,0.0,74.4
2849,2.18,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,3.6666666666666665,13.333333333333334,58.640974364444446,1.2722222222222221,1308.927777777778,400.21333333333337,74.11111111111111,58.640974364444446,400.21333333333337,124.11111111111111,2.1300000000000003,1.8888888888888888,2.5555555555555554,3.3333333333333335,0.0,7.777777777777778,0.1111111111111111,2.7777777777777777,0.0,0.0,2.888888888888889,25.661967592588887,1.2233333333333334,0.0,110.66666666666667
2850,2.17,2.0,34.0,-0.245806,2.0,34.0,-0.245806,0.0,4.222222222222222,13.333333333333334,84.69375214222221,1.3555555555555554,1442.3333333333333,458.90222222222224,74.66666666666667,84.69375214222221,458.90222222222224,132.44444444444446,2.1133333333333333,1.8888888888888888,2.5555555555555554,8.88888888888889,0.0,13.333333333333334,0.1111111111111111,2.7777777777777777,0.0,0.0,2.888888888888889,25.735925925922224,0.4438888888888889,0.0,79.55555555555556
2851,1.9,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,3.5,11.5,50.48444232,1.3375,1234.185,394.33500000000004,63.25,50.48444232,394.33500000000004,129.5,1.9675,1.75,2.25,2.5,0.0,6.5,0.25,2.25,0.0,0.0,2.5,26.269270833325002,1.101,0.0,127.0
2852,2.8,2.0,34.0,-0.245806,2.0,34.0,-0.245806,0.0,4.0,11.5,73.93194231999999,1.4125,1354.25,447.155,63.75,73.93194231999999,447.155,137.0,1.9525,1.75,2.25,7.5,0.0,11.5,0.25,2.25,0.0,0.0,2.5,26.335833333325002,0.3995,0.0,99.0
2853,2.4,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,3.5714285714285716,13.142857142857142,54.96825275428571,1.2571428571428573,1321.0685714285714,408.4485714285715,72.71428571428571,54.96825275428571,408.4485714285715,123.85714285714286,2.1414285714285715,1.8571428571428572,2.7142857142857144,2.857142857142857,0.0,7.428571428571429,0.14285714285714285,2.4285714285714284,0.0,0.0,2.5714285714285716,27.133690476185713,1.2582857142857142,0.0,112.71428571428571
2854,1.6,2.0,52.0,-0.226594,2.0,52.0,-0.226594,0.0,4.5,11.5,98.25194232,1.5375,1505.75,561.485,64.25,98.25194232,561.485,146.0,1.7275,1.75,2.25,7.5,0.0,11.5,0.25,2.25,0.0,0.0,2.5,30.757499999975,0.232,0.0,168.0
2855,0.0,1.0,77.0,-0.195511,2.0,82.0,-0.141831,0.05367999999999998,5.0,8.0,140.80225642666667,1.6500000000000001,2626.3333333333335,1236.8266666666666,47.666666666666664,140.80225642666667,1236.8266666666666,151.0,1.8200000000000003,1.6666666666666667,0.6666666666666666,5.666666666666667,9.333333333333334,17.333333333333332,0.3333333333333333,1.3333333333333333,1.0,0.0,2.6666666666666665,23.85444444443333,0.0,0.0,226.33333333333334
2856,4.5,2.0,8.0,-0.338381,3.0,73.0,-0.182464,0.155917,3.7,10.8,57.774498928,1.075,1491.42,637.567,59.8,57.774498928,637.567,114.6,2.527,1.9,2.4,0.5,1.4,6.2,0.1,1.2,2.5,0.0,3.8,17.578833333330003,0.0,0.0,91.8
2857,2.61,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,4.0,10.4,51.618047856,1.35,1410.5220000000002,545.79,55.8,51.618047856,545.79,137.6,1.954,1.8,2.4,0.2,0.0,4.4,0.2,1.2,1.8,0.0,3.2,28.70029166666,1.3212,0.0,126.6
2858,0.0,1.0,3.0,-0.10554,1.0,3.0,-0.10554,0.0,2.25,1.0,10.95319232,1.5374999999999999,1500.25,432.985,1.25,10.95319232,432.985,137.5,0.9675,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19.7558333333,0.0,0.0,229.0
2859,0.0,3.0,46.0,-0.160771,3.0,46.0,-0.160771,0.0,3.5625,12.875,60.279498079999996,1.046875,1560.5375,856.4106249999999,69.4375,60.27948557999999,857.0981249999999,107.1875,2.6825,1.1875,2.0,3.8125,0.875,7.875,0.0625,1.0,0.5625,0.0,1.625,13.588020833331251,0.0,0.00014044375,116.8125
2860,1.72,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,3.2857142857142856,13.285714285714286,40.03044937714286,1.1214285714285714,1351.3357142857144,719.4121428571428,75.64285714285714,40.03044937714286,719.4121428571428,117.92857142857143,2.2942857142857145,1.7857142857142858,3.0714285714285716,0.5714285714285714,0.0,5.428571428571429,0.21428571428571427,1.6428571428571428,0.8571428571428571,0.0,2.7142857142857144,24.717308673464284,1.6889285714285713,0.0,99.21428571428571
2861,0.0,2.0,8.0,-0.338381,2.0,8.0,-0.338381,0.0,2.8333333333333335,11.5,31.395794879999997,1.05,1299.7666666666667,665.2116666666667,64.16666666666667,31.395794879999997,665.2116666666667,102.0,2.5116666666666667,1.8333333333333333,2.0,2.6666666666666665,0.0,6.5,0.16666666666666666,1.0,0.6666666666666666,0.0,1.8333333333333333,12.866388888883334,0.0,0.19846490000000003,119.16666666666667
2862,0.82,2.0,51.0,-0.185623,2.0,51.0,-0.185623,0.0,4.0,8.0,72.37488464,1.625,1508.0,637.325,43.5,72.37488464,637.325,152.5,1.49,1.5,1.5,5.0,0.0,8.0,0.5,1.5,0.0,0.0,2.0,30.40166666665,0.0,0.0,197.5
2863,2.17,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,3.2,14.2,39.908729328,1.125,842.3220000000001,423.941,78.1,39.908729328,423.941,114.9,2.284,1.9,3.3,1.0,0.0,6.2,0.1,2.1,0.0,0.0,2.2,26.06650595237,1.6461999999999999,0.0,81.9
2864,3.76,2.0,9.0,-0.415606,2.0,9.0,-0.415606,0.0,2.5,14.75,32.342523560000004,0.78125,440.7725,199.47875000000002,80.625,32.342523560000004,199.45625,80.875,3.3575,1.875,4.125,1.25,0.0,7.25,0.125,1.125,0.0,0.0,1.25,14.881041666662501,1.4775,0.0,60.625
2865,0.47,2.0,52.0,-0.226594,2.0,51.0,-0.185623,0.04097099999999998,4.5,12.0,99.98744232,1.5125,1384.5,679.9925000000001,66.75,99.98744232,679.9925000000001,145.25,1.795,1.75,2.75,7.5,0.0,12.0,0.25,1.75,0.0,0.0,2.0,32.582499999975,0.232,0.0,174.75
2866,5.5,2.0,8.0,-0.338381,2.0,34.0,-0.245806,0.09257499999999999,2.7,13.2,32.186208128,0.93,671.62,350.16700000000003,71.3,32.186208128,350.16700000000003,97.2,2.803,1.9,3.2,2.1,0.0,7.2,0.1,1.6,0.9,0.0,2.6,15.79483333333,0.1598,6.350000000000001e-07,52.3
2867,0.0,2.0,14.0,-0.153293,2.0,14.0,-0.153293,0.0,4.0,9.833333333333334,66.40346154666666,1.3666666666666665,2868.3333333333335,1538.17,57.333333333333336,66.40346154666666,1538.17,134.16666666666666,1.8883333333333334,0.8333333333333334,0.6666666666666666,5.0,0.0,6.5,0.16666666666666666,1.3333333333333333,0.0,0.0,1.5,18.892222222216667,0.25766666666666665,0.0,226.33333333333334
2868,2.54,4.0,62.0,-0.21776,4.0,62.0,-0.21776,0.0,3.5,13.5,42.768729328,1.165,863.9220000000001,468.06299999999993,71.9,42.768729328,468.06299999999993,120.8,2.196,1.9,3.0,0.0,0.6,5.5,0.1,1.8,0.0,0.8,2.7,26.233505952370002,1.6461999999999999,0.0,81.9
2869,0.0,2.0,50.0,-0.14445,2.0,50.0,-0.14445,0.0,4.333333333333333,9.666666666666666,86.80325642666666,1.5666666666666667,2302.0,460.3433333333333,54.0,86.80325642666666,460.3433333333333,148.0,1.6166666666666665,1.6666666666666667,1.3333333333333333,6.666666666666667,0.0,9.666666666666666,0.3333333333333333,2.6666666666666665,0.0,0.0,3.0,31.937777777766666,0.0,0.0,170.33333333333334
2870,0.0,3.0,73.0,-0.182464,3.0,73.0,-0.182464,0.0,5.25,4.0,141.45835232000002,1.5374999999999999,4587.25,2560.2175,36.5,141.45835232000002,2560.2175,169.0,1.3575,1.75,0.0,2.25,10.5,14.5,0.25,0.0,5.25,0.0,5.5,20.900833333325,0.0,0.0,229.0
2871,0.0,3.0,22.0,-0.17001,3.0,22.0,-0.17001,0.0,3.9285714285714284,10.642857142857142,63.857483519999995,1.2857142857142858,1901.4285714285713,1001.9907142857144,66.35714285714286,63.857483519999995,1001.9907142857144,137.57142857142858,2.073571428571429,1.9285714285714286,2.2857142857142856,6.428571428571429,0.0,10.642857142857142,0.07142857142857142,1.1428571428571428,2.857142857142857,0.0,4.071428571428571,22.860952380950003,0.4565714285714286,8.047619047607144e-06,93.64285714285714
2872,0.0,1.0,11.0,-0.103415,2.0,81.0,-0.101507,0.001908000000000007,4.5,7.0,113.68653463999999,1.85,1451.0,473.935,39.0,113.68653463999999,473.935,155.5,1.2750000000000001,1.5,0.5,5.0,7.0,14.0,0.5,2.5,0.0,0.0,3.0,28.07666666665,0.0,0.0,211.5
2873,3.9,2.0,8.0,-0.338381,2.0,52.0,-0.226594,0.111787,3.0,14.25,48.893101205,0.95,669.4375,350.531875,77.75,48.893101205,350.531875,98.0,2.809375,1.9375,3.5,2.5625,0.0,8.0,0.0625,1.75,0.5625,0.0,2.375,18.231979166656252,0.116,0.0,71.9375
2874,1.85,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,3.5,14.3,45.03672932799999,1.155,803.222,443.2629999999999,73.5,45.038129328,442.7629999999999,119.7,2.205,1.9,3.0,0.0,1.4,6.3,0.1,1.8,0.0,0.0,1.9,26.32250595237,1.6461999999999999,0.0,87.8
2875,0.0,3.0,22.0,-0.17001,3.0,22.0,-0.17001,0.0,2.6,13.333333333333334,30.819146965333335,0.7866666666666667,1001.022,477.11333333333334,77.06666666666666,30.819146965333335,477.09133333333335,86.86666666666666,3.260666666666667,1.9333333333333333,3.6666666666666665,0.4,0.0,6.0,0.06666666666666667,0.7333333333333333,1.6,0.0,2.4,13.273722222219998,1.4446666666666665,1.50222222222e-06,65.06666666666666
2876,0.0,3.0,29.0,-0.202272,1.0,29.0,-0.172056,0.03021600000000002,4.5,10.666666666666666,93.42662821333333,1.4833333333333332,2136.8333333333335,1004.1033333333334,63.333333333333336,93.42662821333333,1004.1033333333334,147.83333333333334,1.7433333333333334,1.6666666666666667,2.0,7.0,0.0,10.666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.0,2.6666666666666665,27.966388888866664,0.232,0.0,184.0
2877,0.0,2.0,17.0,-0.32038,2.0,17.0,-0.32038,0.0,3.0,15.0,38.102454285714295,0.9500000000000001,879.12,506.57142857142856,85.28571428571429,38.102454285714295,506.57142857142856,100.57142857142857,3.0171428571428573,1.8571428571428572,4.0,0.5714285714285714,0.0,6.428571428571429,0.14285714285714285,1.1428571428571428,0.8571428571428571,0.0,2.142857142857143,19.197142857142858,1.4245714285714286,0.0,72.71428571428571
2878,0.0,1.0,77.0,-0.195511,1.0,77.0,-0.195511,0.0,3.716666666666667,12.533333333333333,57.310990999999994,1.145,2135.1133333333332,1175.0233333333333,74.98333333333333,57.310990999999994,1175.0233333333333,123.51666666666667,2.283333333333333,1.7166666666666666,2.6666666666666665,1.4833333333333334,0.7,6.566666666666666,0.2833333333333333,1.3333333333333333,1.85,0.0,3.466666666666667,23.05275,1.468,0.0,122.8
2879,0.0,3.0,27.0,-0.322368,3.0,27.0,-0.322368,0.0,2.857142857142857,12.928571428571429,36.186210357142855,0.8821428571428572,1460.4142857142856,806.9428571428572,75.07142857142857,36.186210357142855,806.9428571428572,92.85714285714286,2.8428571428571425,1.8571428571428572,2.5714285714285716,2.0714285714285716,0.0,6.5,0.14285714285714285,1.2857142857142858,1.5,0.0,2.9285714285714284,10.645714285714288,0.0,0.33181525714285715,82.0
2880,1.78,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,3.4285714285714284,14.0,46.09319442857144,1.1071428571428572,1442.6928571428573,781.1307142857144,80.14285714285714,46.09319442857144,781.1307142857144,116.42857142857143,2.365714285714286,1.7857142857142858,3.0714285714285716,1.2857142857142858,0.0,6.142857142857143,0.21428571428571427,1.6428571428571428,0.8571428571428571,0.0,2.7142857142857144,23.794927721085713,1.6889285714285713,0.0,98.92857142857143
2881,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,3.727272727272727,9.454545454545455,48.56587818181818,1.2727272727272727,3425.0,2059.5454545454545,61.81818181818182,48.56587818181818,2059.5454545454545,130.8181818181818,1.758181818181818,1.4545454545454546,0.9090909090909091,2.5454545454545454,0.0,4.909090909090909,0.5454545454545454,1.8181818181818181,2.909090909090909,0.0,5.2727272727272725,16.665454545454544,0.3513636363636364,0.0,228.0909090909091
2882,3.08,2.0,8.0,-0.338381,1.0,41.0,-0.144272,0.19410899999999998,2.857142857142857,12.857142857142858,37.97282285714285,0.8428571428571429,1497.857142857143,824.8571428571429,75.57142857142857,37.97282285714285,824.8571428571429,94.0,2.914285714285714,1.7142857142857142,2.857142857142857,1.1428571428571428,0.0,5.714285714285714,0.2857142857142857,1.4285714285714286,1.7142857142857142,0.0,3.4285714285714284,11.697857142857144,0.0,0.0,74.0
2883,2.79,2.0,8.0,-0.338381,2.0,34.0,-0.245806,0.09257499999999999,2.9565217391304346,14.869565217391305,50.26277217391304,0.8739130434782609,837.5217391304348,413.00956521739135,83.34782608695652,50.26277217391304,413.00956521739135,90.8695652173913,3.028695652173913,1.9130434782608696,3.4782608695652173,2.9565217391304346,1.2173913043478262,9.565217391304348,0.08695652173913043,2.0,0.5217391304347826,0.0,2.608695652173913,14.471086956521741,0.13895652173913045,0.0,49.73913043478261
2884,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,5.0,8.333333333333334,102.52425333333333,1.45,3964.6666666666665,2134.5933333333332,59.666666666666664,102.52425333333333,2134.5933333333332,155.66666666666666,1.75,1.3333333333333333,1.0,6.0,0.0,8.333333333333334,0.6666666666666666,1.0,4.0,0.0,5.666666666666667,22.64,0.0,0.0,208.0
2885,0.8,2.0,34.0,-0.245806,3.0,29.0,-0.202272,0.04353399999999999,4.444444444444445,14.0,100.55714777777777,1.3194444444444444,1664.888888888889,806.4872222222223,80.77777777777777,100.55714777777777,806.4872222222223,129.72222222222223,2.2533333333333334,1.8333333333333333,2.8333333333333335,9.333333333333334,2.3333333333333335,16.333333333333332,0.16666666666666666,2.1666666666666665,0.6666666666666666,0.0,3.0,24.400000000000002,0.5326666666666667,0.0,79.61111111111111
2886,1.8,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,3.9411764705882355,14.0,79.76829176470588,1.2647058823529411,1465.5629411764705,710.5858823529411,80.3529411764706,79.76829176470588,710.5858823529411,121.3529411764706,2.2388235294117647,1.8823529411764706,2.823529411764706,2.823529411764706,3.2941176470588234,10.823529411764707,0.11764705882352941,2.4705882352941178,0.7058823529411765,0.0,3.2941176470588234,25.156213235294118,1.4248235294117648,0.0,117.88235294117646
2887,0.0,3.0,26.0,-0.295049,3.0,26.0,-0.295049,0.0,3.689655172413793,8.724137931034482,50.361556551724135,1.2913793103448277,3549.344827586207,2019.448275862069,57.689655172413794,50.361556551724135,2019.2413793103449,125.37931034482759,1.8496551724137933,1.896551724137931,0.20689655172413793,4.551724137931035,0.0,6.655172413793103,0.10344827586206896,1.0344827586206897,3.3793103448275863,0.0,4.517241379310345,10.764655172413795,0.3153103448275862,1.4556295172413793,215.9655172413793
2888,0.0,2.0,5.0,-0.136603,2.0,5.0,-0.136603,0.0,3.8,8.2,60.068228,1.21,4690.2,2589.6,57.0,60.068228,2589.2,132.0,1.7760000000000002,1.4,0.4,2.4,0.0,4.2,0.6,2.0,3.6,0.0,6.2,13.777000000000001,0.6096,0.0,203.8
2889,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,5.25,7.5,121.92488499999999,1.4874999999999998,4222.0,2198.6,56.75,121.92488499999999,2198.6,160.0,1.705,1.25,0.75,5.5,3.5,11.0,0.75,0.75,4.5,0.0,6.0,21.872500000000002,0.0,0.0,174.75
2890,1.47,3.0,29.0,-0.202272,1.0,29.0,-0.172056,0.03021600000000002,2.9166666666666665,12.833333333333334,39.188361666666665,0.875,1581.05,837.1808333333333,75.08333333333333,39.188361666666665,837.1808333333333,96.0,2.8516666666666666,1.6666666666666667,2.6666666666666665,1.8333333333333333,0.0,6.166666666666667,0.3333333333333333,1.3333333333333333,1.5,0.0,3.1666666666666665,11.5375,0.0,0.0,84.0
2891,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,5.0,7.0,98.38428499999999,1.4749999999999999,4349.0,2169.9375,54.0,98.38428499999999,2169.9375,158.5,1.6450000000000002,1.25,0.25,5.5,0.0,7.0,0.75,1.25,4.5,0.0,6.5,19.7,0.0,0.0,206.5
2892,0.0,2.0,34.0,-0.245806,2.0,34.0,-0.245806,0.0,4.416666666666667,12.666666666666666,91.88467833333334,1.2416666666666665,2284.6666666666665,1245.0833333333333,76.08333333333333,91.88467833333334,1245.0833333333333,132.75,2.283333333333333,1.75,2.6666666666666665,8.25,1.1666666666666667,13.833333333333334,0.25,1.3333333333333333,1.75,0.0,3.3333333333333335,23.00916666666667,0.5326666666666667,0.0,85.33333333333333
2893,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,5.25,5.75,117.23728499999999,1.4124999999999999,5084.0,2889.0,49.5,117.23728499999999,2889.0,159.0,1.7500000000000002,1.25,0.0,4.5,3.5,9.25,0.75,0.0,5.5,0.0,6.25,17.1575,0.0,0.0,220.25
2894,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,5.0,5.75,94.947285,1.4124999999999999,4868.5,2714.25,49.25,94.947285,2714.25,159.5,1.7500000000000002,1.0,0.0,4.75,0.0,5.75,1.0,0.0,5.25,0.0,6.25,17.0125,0.0,0.0,220.25
2895,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,5.0,7.75,101.57978499999999,1.4375,4078.0,2243.165,57.75,101.57978499999999,2243.165,157.5,1.725,1.25,1.0,5.5,0.0,7.75,0.75,0.5,4.5,0.0,5.75,22.325833333325,0.116,0.0,209.75
2896,0.0,2.0,8.0,-0.338381,2.0,8.0,-0.338381,0.0,2.5,14.529411764705882,26.45555329411765,0.7676470588235293,711.6411764705882,401.52941176470586,81.55882352941177,26.45555329411765,401.52941176470586,84.44117647058823,3.003823529411765,1.911764705882353,3.3529411764705883,0.4411764705882353,0.0,5.705882352941177,0.08823529411764706,1.9411764705882353,0.7352941176470589,0.0,2.764705882352941,12.396806722682353,0.2867647058823529,0.0,35.76470588235294
2897,0.0,3.0,23.0,-0.204634,3.0,23.0,-0.204634,0.0,3.7,11.6,52.20506399999999,1.17,2303.822,1276.316,71.5,52.20506399999999,1276.316,127.5,2.191,1.7,2.4,1.5,0.0,5.6,0.3,1.2,2.5,0.0,4.0,22.227125,1.3212,0.0,133.6
2898,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,3.5584415584415585,10.012987012987013,55.40761428571429,1.0551948051948052,2646.0748051948053,1457.1538961038962,64.85714285714286,55.40761428571429,1457.1538961038962,118.27272727272727,2.375064935064935,1.4805194805194806,1.6493506493506493,2.0779220779220777,0.0,5.207792207792208,0.5194805194805194,1.2337662337662338,3.116883116883117,0.0,4.87012987012987,15.363944805194807,1.7555454545454545,0.0,174.36363636363637
2899,0.0,1.0,27.0,-0.204497,3.0,46.0,-0.160771,0.043726000000000015,4.2631578947368425,12.631578947368421,81.23325842105262,1.2473684210526315,2168.4210526315787,1173.2657894736842,75.47368421052632,81.23325842105262,1173.2657894736842,130.89473684210526,2.261052631578947,1.6842105263157894,2.526315789473684,8.421052631578947,0.0,12.631578947368421,0.21052631578947367,1.263157894736842,1.5789473684210527,0.0,3.0526315789473686,22.034736842105264,0.5046315789473684,0.16299696842105263,89.3157894736842
2900,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,4.555555555555555,8.555555555555555,82.60265555555556,1.3833333333333333,3888.1111111111113,1662.4044444444444,59.0,82.60265555555556,1662.4044444444444,145.33333333333334,1.6933333333333334,1.4444444444444444,0.4444444444444444,6.666666666666667,0.0,8.555555555555555,0.5555555555555556,2.2222222222222223,3.3333333333333335,0.0,6.111111111111111,18.48111111111111,0.0,0.0,155.66666666666666
2901,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,4.625,8.375,85.3064875,1.375,4295.5,2173.025,59.0,85.3064875,2173.025,147.5,1.75375,1.375,0.75,6.25,0.0,8.375,0.625,1.5,3.75,0.0,5.875,19.989375000000003,0.143625,0.0,227.5
2902,0.0,1.0,41.0,-0.144272,1.0,41.0,-0.144272,0.0,2.75,13.95,37.32544724,0.7424999999999999,1318.2810000000002,727.711,81.2,37.32544724,727.6899999999999,84.2,3.3579999999999997,1.75,3.7,1.0,0.0,6.45,0.25,0.8,1.5,0.0,2.55,11.7955,1.379,0.0,68.35
2903,0.0,1.0,41.0,-0.144272,1.0,41.0,-0.144272,0.0,4.461538461538462,7.153846153846154,74.61312653846153,1.396153846153846,4038.6153846153848,2221.230769230769,52.92307692307692,74.61312653846153,2221.230769230769,143.53846153846155,1.7507692307692309,1.5384615384615385,0.0,5.615384615384615,0.0,7.153846153846154,0.46153846153846156,0.0,4.384615384615385,0.0,4.846153846153846,13.907307692307691,0.0,0.8337921846153846,210.15384615384616
2904,3.2,2.0,8.0,-0.338381,2.0,8.0,-0.338381,0.0,2.8285714285714287,13.714285714285714,39.246993714285715,0.84,1189.057142857143,650.4097142857142,78.8,39.246993714285715,650.4097142857142,91.54285714285714,2.9537142857142857,1.8285714285714285,3.1142857142857143,1.6285714285714286,0.0,6.571428571428571,0.17142857142857143,1.6857142857142857,1.2285714285714286,0.0,3.085714285714286,12.697,0.0,0.0,68.6
2905,2.02,2.0,16.0,-0.261676,2.0,16.0,-0.261676,0.0,3.4615384615384617,14.23076923076923,48.239254153846154,1.126923076923077,1286.9199999999998,689.3338461538461,80.53846153846153,48.239254153846154,689.3338461538461,116.0,2.3446153846153845,1.7692307692307692,2.923076923076923,1.8461538461538463,0.0,6.538461538461538,0.23076923076923078,1.6923076923076923,0.46153846153846156,0.0,2.3846153846153846,23.251959706953848,1.605076923076923,0.0,95.61538461538461
2906,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,3.6666666666666665,8.666666666666666,52.969726666666666,1.1666666666666665,2679.4533333333334,1664.3500000000001,59.333333333333336,52.969726666666666,1664.3500000000001,124.66666666666667,2.1,1.3333333333333333,1.0,3.0,0.0,5.333333333333333,0.6666666666666666,1.0,3.6666666666666665,0.0,5.333333333333333,14.712916666666667,2.1456666666666666,0.0,217.33333333333334
2907,0.0,3.0,41.0,-0.125252,3.0,41.0,-0.125252,0.0,5.0,5.666666666666667,109.58082666666667,1.3999999999999997,4596.333333333333,2875.0,49.0,109.58082666666667,2875.0,155.0,1.873333333333333,1.3333333333333333,0.0,4.333333333333333,4.666666666666667,10.333333333333334,0.6666666666666666,0.0,5.666666666666667,0.0,6.333333333333333,15.14,0.0,0.0,229.0
2908,2.45,3.0,29.0,-0.202272,1.0,29.0,-0.172056,0.03021600000000002,4.125,12.75,74.9230475,1.2625000000000002,2306.125,1099.91375,74.375,74.9230475,1099.91375,130.0,2.1875,1.5,2.0,9.25,0.0,12.75,0.5,1.0,0.75,0.0,2.25,19.38375,0.3995,0.0,120.0
2909,2.0,3.0,29.0,-0.202272,1.0,29.0,-0.172056,0.03021600000000002,3.0,12.8,40.890116,0.9199999999999999,1697.52,854.434,74.4,40.890116,854.434,98.8,2.7640000000000002,1.6,2.4,2.8,0.0,6.8,0.4,1.2,1.2,0.0,2.8,11.312999999999999,0.0,0.0,98.0
2910,0.0,1.0,27.0,-0.204497,1.0,41.0,-0.144272,0.060225,4.25,9.0,70.1239425,1.3625,3473.5,1647.2275,59.25,70.1239425,1647.2275,134.5,1.7925,1.75,0.25,7.0,0.0,9.0,0.25,1.25,3.0,0.0,4.5,14.381875,0.0,0.7742356,170.25
2911,0.0,2.0,8.0,-0.338381,1.0,1.0,-0.233471,0.10490999999999998,2.4,10.8,28.382504,0.7,1061.576,585.682,80.0,28.382504,585.682,78.6,2.8240000000000003,1.6,2.4,0.8,0.0,4.8,0.4,1.2,1.2,0.0,2.8,10.422,1.5706,0.0,91.8
